message,"@timestamp"
"2026-04-13 02:03:01.174 DEBUG 1 --- [596485351991545] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-71), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-75), Beacon(mac=2504:433, latitude=23.36953607, longitude=113.3163315, rssi=-84)]","Apr 13, 2026 @ 10:04:26.532"
"2026-04-13 02:03:01.177  INFO 1 --- [596485351991545] c.r.mid.websocket.WebSocketService       : 发送位置: c2ddae3e73d9, 4:5, 113.316157:23.36942919, null:null","Apr 13, 2026 @ 10:04:26.533"
"2026-04-13 02:03:11.130 DEBUG 1 --- [596485351796378] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776045784, rssi=-98, battery=47886, reserved=0, data=0201061AFF39060209C80182B909C8019AB509C80198B109C801B1AC0EBB}","Apr 13, 2026 @ 10:04:27.216"
"2026-04-13 02:03:11.130 DEBUG 1 --- [596485351796378] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-71), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-75), Beacon(mac=2504:433, latitude=23.36953607, longitude=113.3163315, rssi=-84)]","Apr 13, 2026 @ 10:04:27.216"
"2026-04-13 02:03:21.123 DEBUG 1 --- [596485351544585] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776045794, rssi=-98, battery=46862, reserved=0, data=0201061AFF39060209C80182B909C8019AB509C80198B109C801B1AC0EB7}","Apr 13, 2026 @ 10:04:28.053"
"2026-04-13 02:03:21.123 DEBUG 1 --- [596485351544585] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:386, latitude=23.36942919, longitude=113.316157, rssi=-71), Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-75), Beacon(mac=2504:433, latitude=23.36953607, longitude=113.3163315, rssi=-84)]","Apr 13, 2026 @ 10:04:28.053"
"2026-04-13 02:08:51.198 DEBUG 1 --- [596485351796378] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776046124, rssi=-99, battery=46862, reserved=0, data=0201061AFF39060209C80199BA09C8019AB909C80198B409C80183B10EB7}","Apr 13, 2026 @ 10:10:24.149"
"2026-04-13 02:08:51.199 DEBUG 1 --- [596485351796378] cn.reliablesense.mid.service.UdpService  : 获取到附近beacon信息(c2ddae3e73d9): [Beacon(mac=2504:410, latitude=23.36945022, longitude=113.316252, rssi=-71), Beacon(mac=2504:387, latitude=23.36948345, longitude=113.3161372, rssi=-79)]","Apr 13, 2026 @ 10:10:24.150"
"2026-04-13 02:08:51.202  INFO 1 --- [596485351796378] c.r.mid.websocket.WebSocketService       : 发送位置: c2ddae3e73d9, 4:5, 113.316252:23.36945022, null:null","Apr 13, 2026 @ 10:10:24.150"
"2026-04-13 02:15:41.240 DEBUG 1 --- [596485351796378] cn.reliablesense.mid.service.UdpService  : 待解析AP(984874df6600)接收到的设备数据(c2ddae3e73d9): BleTag{mac=c2ddae3e73d9, timestamp=1776046534, rssi=-99, battery=48910, reserved=0, data=0201061AFF39060209C8019AB909C80199B809C80182B809C80198B60EBF}","Apr 13, 2026 @ 10:16:47.209"
