"id","device_time","location_geom","floor","server_time","trackable_id","map_id","space_id","x","y","z","module_address","module_type","raw_map_id","placement","add_deque_time","pop_time","db_now_time"
4592061262,"2026-04-13 15:49:09.361+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:49:09.365+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:49:09.365+00","2026-04-13 15:49:10.023+00",NULL
4592041666,"2026-04-13 15:48:34.235+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:48:34.24+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:48:34.24+00","2026-04-13 15:48:35.023+00",NULL
4592041698,"2026-04-13 15:48:34.235+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:48:34.24+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:48:34.24+00","2026-04-13 15:48:35.023+00",NULL
4592035015,"2026-04-13 15:48:19.558+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:48:19.562+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:48:19.563+00","2026-04-13 15:48:20.028+00",NULL
4592029146,"2026-04-13 15:48:11.78+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:48:11.785+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:48:11.785+00","2026-04-13 15:48:12.023+00",NULL
4592030539,"2026-04-13 15:48:11.78+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:48:11.785+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:48:11.785+00","2026-04-13 15:48:12.023+00",NULL
4592027967,"2026-04-13 15:48:09.353+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:48:09.357+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:48:09.357+00","2026-04-13 15:48:10.024+00",NULL
4592030335,"2026-04-13 15:48:09.353+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:48:09.357+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:48:09.357+00","2026-04-13 15:48:10.024+00",NULL
4592021386,"2026-04-13 15:47:56.018+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:47:56.023+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:47:56.023+00","2026-04-13 15:47:56.028+00",NULL
4592021781,"2026-04-13 15:47:56.018+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:47:56.023+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:47:56.023+00","2026-04-13 15:47:56.028+00",NULL
4592015677,"2026-04-13 15:47:54.171+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:47:54.188+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:47:54.188+00","2026-04-13 15:47:55.023+00",NULL
4592017567,"2026-04-13 15:47:51.709+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:47:51.715+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:47:51.715+00","2026-04-13 15:47:52.023+00",NULL
4591985517,"2026-04-13 15:47:04.234+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:47:04.244+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:47:04.244+00","2026-04-13 15:47:05.024+00",NULL
4591986525,"2026-04-13 15:47:04.234+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:47:04.244+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:47:04.244+00","2026-04-13 15:47:05.024+00",NULL
4591961433,"2026-04-13 15:46:29.332+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:46:29.338+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:46:29.338+00","2026-04-13 15:46:30.023+00",NULL
4591961745,"2026-04-13 15:46:29.332+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:46:29.338+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:46:29.338+00","2026-04-13 15:46:30.023+00",NULL
4591958173,"2026-04-13 15:46:21.673+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:46:21.677+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:46:21.677+00","2026-04-13 15:46:22.023+00",NULL
4591955567,"2026-04-13 15:46:19.528+00","01010000A0E6100000F882609F4A545C406D53E174375E37400000000000000000",2,"2026-04-13 15:46:19.558+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:46:19.558+00","2026-04-13 15:46:20.027+00",NULL
4591933937,"2026-04-13 15:45:49.507+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:45:49.511+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:49.512+00","2026-04-13 15:45:50.027+00",NULL
4591936591,"2026-04-13 15:45:49.507+00","01010000A0E6100000155454FD4A545C403620425C395E37400000000000000000",2,"2026-04-13 15:45:49.511+00","8e16aaee-cbd6-4c3a-a8ab-d4d19fd9703d",0,4,NULL,NULL,NULL,"c300005b2294","RS_BLUETOOTH",NULL,NULL,"2026-04-13 15:45:49.512+00","2026-04-13 15:45:50.027+00",NULL
